,participant,gender,age,language,logical_training,trials,response,aim,comments,type
318,anon22,male,27,english,No,X_Z_ele_cat,0,not sure,,binary
319,anon22,male,27,english,No,XY_X_catdog_dog,1,not sure,,binary
320,anon22,male,27,english,No,X_X_ele_ele,1,not sure,,binary
321,anon22,male,27,english,No,XY_XorY_dogele_dogorele_dogele,0,not sure,,binary
322,anon22,male,27,english,No,XY_XorY_catele_catorele,0,not sure,,binary
323,anon22,male,27,english,No,X_Z_cat_dog,0,not sure,,binary
324,anon22,male,27,english,No,XY_Z_dogele_cat,0,not sure,,binary
325,anon22,male,27,english,No,X_XorY_cat_catorele,1,not sure,,binary
326,anon22,male,27,english,No,X_X_dog_dog,1,not sure,,binary
327,anon22,male,27,english,No,XY_Z_catdog_ele,0,not sure,,binary
328,anon22,male,27,english,No,XY_XandY_catdog_catanddog,1,not sure,,binary
329,anon22,male,27,english,No,X_X_cat_cat,1,not sure,,binary
330,anon22,male,27,english,No,XY_X_catele_ele,0,not sure,,binary
331,anon22,male,27,english,No,X_XorY_cat_catordog,1,not sure,,binary
332,anon22,male,27,english,No,X_XandY_ele_catandele,0,not sure,,binary
333,anon22,male,27,english,No,XY_XandY_dogele_dogandele,1,not sure,,binary
334,anon22,male,27,english,No,XY_XorY_catdog_catordog,0,not sure,,binary
335,anon22,male,27,english,No,XY_Z_catele_dog,0,not sure,,binary
336,anon22,male,27,english,No,X_XorY_ele_dogorele,1,not sure,,binary
337,anon23,male,32,English,No,XY_XorY_catdog_catordog,1,Understanding if there was a set right and wrong or some inbetween areas in judgement. ,,quatenary
338,anon23,male,32,English,No,X_X_dog_dog,3,Understanding if there was a set right and wrong or some inbetween areas in judgement. ,,quatenary
339,anon23,male,32,English,No,XY_X_dogele_dog,2,Understanding if there was a set right and wrong or some inbetween areas in judgement. ,,quatenary
340,anon23,male,32,English,No,X_X_cat_cat,3,Understanding if there was a set right and wrong or some inbetween areas in judgement. ,,quatenary
341,anon23,male,32,English,No,X_Z_ele_dog,0,Understanding if there was a set right and wrong or some inbetween areas in judgement. ,,quatenary
342,anon23,male,32,English,No,XY_X_catdog_cat,2,Understanding if there was a set right and wrong or some inbetween areas in judgement. ,,quatenary
343,anon23,male,32,English,No,X_XandY_ele_catandele,3,Understanding if there was a set right and wrong or some inbetween areas in judgement. ,,quatenary
344,anon23,male,32,English,No,X_Z_dog_ele,0,Understanding if there was a set right and wrong or some inbetween areas in judgement. ,,quatenary
345,anon23,male,32,English,No,XY_XandY_dogele_dogandele,3,Understanding if there was a set right and wrong or some inbetween areas in judgement. ,,quatenary
346,anon23,male,32,English,No,XY_XorY_catele_catorele,1,Understanding if there was a set right and wrong or some inbetween areas in judgement. ,,quatenary
347,anon23,male,32,English,No,XY_Z_dogele_cat,0,Understanding if there was a set right and wrong or some inbetween areas in judgement. ,,quatenary
348,anon23,male,32,English,No,XY_X_catele_cat,2,Understanding if there was a set right and wrong or some inbetween areas in judgement. ,,quatenary
349,anon23,male,32,English,No,X_XorY_cat_catorele,2,Understanding if there was a set right and wrong or some inbetween areas in judgement. ,,quatenary
350,anon23,male,32,English,No,X_XandY_cat_catandele,0,Understanding if there was a set right and wrong or some inbetween areas in judgement. ,,quatenary
351,anon23,male,32,English,No,X_X_ele_ele,3,Understanding if there was a set right and wrong or some inbetween areas in judgement. ,,quatenary
352,anon23,male,32,English,No,XY_Z_catele_dog,0,Understanding if there was a set right and wrong or some inbetween areas in judgement. ,,quatenary
353,anon23,male,32,English,No,X_XorY_ele_dogorele,2,Understanding if there was a set right and wrong or some inbetween areas in judgement. ,,quatenary
354,anon23,male,32,English,No,X_Z_dog_cat,0,Understanding if there was a set right and wrong or some inbetween areas in judgement. ,,quatenary
355,anon23,male,32,English,No,XY_XandY_catele_catandele,3,Understanding if there was a set right and wrong or some inbetween areas in judgement. ,,quatenary
356,anon23,male,32,English,No,X_XorY_cat_catordog,2,Understanding if there was a set right and wrong or some inbetween areas in judgement. ,,quatenary
357,anon23,male,32,English,No,XY_XandY_catdog_catanddog,3,Understanding if there was a set right and wrong or some inbetween areas in judgement. ,,quatenary
358,anon23,male,32,English,No,XY_XorY_dogele_dogorele,1,Understanding if there was a set right and wrong or some inbetween areas in judgement. ,,quatenary
359,anon23,male,32,English,No,XY_Z_catdog_ele,0,Understanding if there was a set right and wrong or some inbetween areas in judgement. ,,quatenary
360,anon23,male,32,English,No,X_XandY_cat_catanddog,1,Understanding if there was a set right and wrong or some inbetween areas in judgement. ,,quatenary
361,anon24,male,22,english,No,XY_XorY_catele_catorele,1,was to study how someone perceived what was right and what was wrong,,binary
362,anon24,male,22,english,No,XY_X_dogele_dog,1,was to study how someone perceived what was right and what was wrong,,binary
363,anon24,male,22,english,No,XY_Z_catdog_ele,0,was to study how someone perceived what was right and what was wrong,,binary
364,anon24,male,22,english,No,XY_Z_dogele_cat,0,was to study how someone perceived what was right and what was wrong,,binary
365,anon24,male,22,english,No,XY_XandY_catdog_catanddog,1,was to study how someone perceived what was right and what was wrong,,binary
366,anon24,male,22,english,No,X_X_ele_ele,1,was to study how someone perceived what was right and what was wrong,,binary
367,anon24,male,22,english,No,XY_X_dogele_ele,1,was to study how someone perceived what was right and what was wrong,,binary
368,anon24,male,22,english,No,XY_XandY_dogele_dogandele,1,was to study how someone perceived what was right and what was wrong,,binary
369,anon24,male,22,english,No,X_XorY_dog_dogorele,1,was to study how someone perceived what was right and what was wrong,,binary
370,anon24,male,22,english,No,X_XorY_dog_catordog,1,was to study how someone perceived what was right and what was wrong,,binary
371,anon24,male,22,english,No,XY_Z_catele_dog,0,was to study how someone perceived what was right and what was wrong,,binary
372,anon24,male,22,english,No,X_XandY_ele_catandele,0,was to study how someone perceived what was right and what was wrong,,binary
373,anon24,male,22,english,No,X_X_dog_dog,1,was to study how someone perceived what was right and what was wrong,,binary
374,anon24,male,22,english,No,XY_XandY_catele_catandele,1,was to study how someone perceived what was right and what was wrong,,binary
375,anon24,male,22,english,No,XY_XorY_catdog_catordog,1,was to study how someone perceived what was right and what was wrong,,binary
376,anon24,male,22,english,No,X_XandY_dog_dogandele,0,was to study how someone perceived what was right and what was wrong,,binary
377,anon24,male,22,english,No,X_Z_dog_cat,0,was to study how someone perceived what was right and what was wrong,,binary
378,anon24,male,22,english,No,X_Z_dog_ele,0,was to study how someone perceived what was right and what was wrong,,binary
379,anon24,male,22,english,No,X_XandY_dog_catanddog,0,was to study how someone perceived what was right and what was wrong,,binary
380,anon24,male,22,english,No,XY_X_catele_cat,1,was to study how someone perceived what was right and what was wrong,,binary
381,anon24,male,22,english,No,X_Z_ele_cat,0,was to study how someone perceived what was right and what was wrong,,binary
382,anon24,male,22,english,No,X_XorY_ele_dogorele,1,was to study how someone perceived what was right and what was wrong,,binary
383,anon24,male,22,english,No,X_X_cat_cat,1,was to study how someone perceived what was right and what was wrong,,binary
384,anon24,male,22,english,No,XY_XorY_dogele_dogorele,1,was to study how someone perceived what was right and what was wrong,,binary
385,anon25,male,34,English,Yes,XY_X_dogele_dog,2,"No idea, train AI to respond to various affirmations?",,quatenary
386,anon25,male,34,English,Yes,X_Z_cat_ele,0,"No idea, train AI to respond to various affirmations?",,quatenary
387,anon25,male,34,English,Yes,XY_XandY_catdog_catanddog,3,"No idea, train AI to respond to various affirmations?",,quatenary
388,anon25,male,34,English,Yes,X_Z_cat_dog,0,"No idea, train AI to respond to various affirmations?",,quatenary
389,anon25,male,34,English,Yes,X_XandY_dog_dogandele,0,"No idea, train AI to respond to various affirmations?",,quatenary
390,anon25,male,34,English,Yes,X_XandY_ele_catandele,0,"No idea, train AI to respond to various affirmations?",,quatenary
391,anon25,male,34,English,Yes,XY_XorY_catele_catorele,2,"No idea, train AI to respond to various affirmations?",,quatenary
392,anon25,male,34,English,Yes,XY_X_dogele_ele,2,"No idea, train AI to respond to various affirmations?",,quatenary
393,anon25,male,34,English,Yes,X_X_cat_cat,3,"No idea, train AI to respond to various affirmations?",,quatenary
394,anon25,male,34,English,Yes,X_XandY_cat_catandele,0,"No idea, train AI to respond to various affirmations?",,quatenary
395,anon25,male,34,English,Yes,XY_Z_catdog_ele,0,"No idea, train AI to respond to various affirmations?",,quatenary
396,anon25,male,34,English,Yes,XY_XandY_catele_catandele,3,"No idea, train AI to respond to various affirmations?",,quatenary
397,anon25,male,34,English,Yes,X_Z_dog_ele,0,"No idea, train AI to respond to various affirmations?",,quatenary
398,anon25,male,34,English,Yes,X_XorY_ele_catorele,3,"No idea, train AI to respond to various affirmations?",,quatenary
399,anon25,male,34,English,Yes,XY_X_catdog_cat,2,"No idea, train AI to respond to various affirmations?",,quatenary
400,anon25,male,34,English,Yes,XY_XandY_dogele_dogandele,3,"No idea, train AI to respond to various affirmations?",,quatenary
401,anon25,male,34,English,Yes,XY_Z_dogele_cat,0,"No idea, train AI to respond to various affirmations?",,quatenary
402,anon25,male,34,English,Yes,XY_XorY_dogele_dogorele,3,"No idea, train AI to respond to various affirmations?",,quatenary
403,anon25,male,34,English,Yes,XY_XorY_catdog_catordog,3,"No idea, train AI to respond to various affirmations?",,quatenary
404,anon25,male,34,English,Yes,X_XorY_dog_dogorele,3,"No idea, train AI to respond to various affirmations?",,quatenary
405,anon25,male,34,English,Yes,X_X_dog_dog,3,"No idea, train AI to respond to various affirmations?",,quatenary
406,anon25,male,34,English,Yes,X_X_ele_ele,3,"No idea, train AI to respond to various affirmations?",,quatenary
407,anon25,male,34,English,Yes,XY_Z_catele_dog,0,"No idea, train AI to respond to various affirmations?",,quatenary
408,anon25,male,34,English,Yes,X_XorY_cat_catorele,3,"No idea, train AI to respond to various affirmations?",,quatenary
409,anon26,male,33,English,Yes,X_Z_dog_cat,0,to see how people with no knowledge of logical operations would answer the questions,no issues,slider
410,anon26,male,33,English,Yes,XY_Z_catele_dog,0,to see how people with no knowledge of logical operations would answer the questions,no issues,slider
411,anon26,male,33,English,Yes,X_XorY_cat_catordog,100,to see how people with no knowledge of logical operations would answer the questions,no issues,slider
412,anon26,male,33,English,Yes,XY_X_catdog_cat,100,to see how people with no knowledge of logical operations would answer the questions,no issues,slider
413,anon26,male,33,English,Yes,XY_Z_catdog_ele,0,to see how people with no knowledge of logical operations would answer the questions,no issues,slider
414,anon26,male,33,English,Yes,XY_Z_dogele_cat,0,to see how people with no knowledge of logical operations would answer the questions,no issues,slider
415,anon26,male,33,English,Yes,X_Z_ele_dog,0,to see how people with no knowledge of logical operations would answer the questions,no issues,slider
416,anon26,male,33,English,Yes,X_X_dog_dog,100,to see how people with no knowledge of logical operations would answer the questions,no issues,slider
417,anon26,male,33,English,Yes,XY_X_catele_ele,100,to see how people with no knowledge of logical operations would answer the questions,no issues,slider
418,anon26,male,33,English,Yes,X_XandY_ele_dogandele,0,to see how people with no knowledge of logical operations would answer the questions,no issues,slider
419,anon26,male,33,English,Yes,XY_XorY_catele_catorele,100,to see how people with no knowledge of logical operations would answer the questions,no issues,slider
420,anon26,male,33,English,Yes,XY_X_dogele_dog,100,to see how people with no knowledge of logical operations would answer the questions,no issues,slider
421,anon26,male,33,English,Yes,XY_XorY_dogele_dogorele,100,to see how people with no knowledge of logical operations would answer the questions,no issues,slider
422,anon26,male,33,English,Yes,XY_XandY_catdog_catanddog,100,to see how people with no knowledge of logical operations would answer the questions,no issues,slider
423,anon26,male,33,English,Yes,X_XandY_ele_catandele,0,to see how people with no knowledge of logical operations would answer the questions,no issues,slider
424,anon26,male,33,English,Yes,XY_XandY_catele_catandele,100,to see how people with no knowledge of logical operations would answer the questions,no issues,slider
425,anon26,male,33,English,Yes,X_Z_cat_ele,0,to see how people with no knowledge of logical operations would answer the questions,no issues,slider
426,anon26,male,33,English,Yes,X_X_ele_ele,100,to see how people with no knowledge of logical operations would answer the questions,no issues,slider
427,anon26,male,33,English,Yes,XY_XorY_catdog_catordog,100,to see how people with no knowledge of logical operations would answer the questions,no issues,slider
428,anon26,male,33,English,Yes,XY_XandY_dogele_dogandele,100,to see how people with no knowledge of logical operations would answer the questions,no issues,slider
429,anon26,male,33,English,Yes,X_XorY_dog_catordog,100,to see how people with no knowledge of logical operations would answer the questions,no issues,slider
430,anon26,male,33,English,Yes,X_XorY_dog_dogorele,100,to see how people with no knowledge of logical operations would answer the questions,no issues,slider
431,anon26,male,33,English,Yes,X_X_cat_cat,100,to see how people with no knowledge of logical operations would answer the questions,no issues,slider
432,anon26,male,33,English,Yes,X_XandY_cat_catandele,0,to see how people with no knowledge of logical operations would answer the questions,no issues,slider
433,anon27,male,24,en,No,XY_XandY_catele_catandele,1,no,,binary
434,anon27,male,24,en,No,XY_XandY_dogele_dogandele,1,no,,binary
435,anon27,male,24,en,No,X_Z_ele_cat,0,no,,binary
436,anon27,male,24,en,No,X_X_dog_dog,1,no,,binary
437,anon27,male,24,en,No,X_XandY_dog_catanddog,0,no,,binary
438,anon27,male,24,en,No,X_XandY_cat_catandele,2,no,,binary
439,anon27,male,24,en,No,X_XorY_ele_catorele,0,no,,binary
440,anon27,male,24,en,No,XY_X_catele_ele,1,no,,binary
441,anon27,male,24,en,No,X_Z_cat_dog,0,no,,binary
442,anon27,male,24,en,No,XY_XandY_catdog_catanddog,1,no,,binary
443,anon27,male,24,en,No,XY_X_dogele_dog,1,no,,binary
444,anon27,male,24,en,No,X_X_cat_cat,1,no,,binary
445,anon27,male,24,en,No,X_XorY_ele_dogorele,0,no,,binary
446,anon27,male,24,en,No,X_X_ele_ele,1,no,,binary
447,anon27,male,24,en,No,X_XandY_ele_catandele,0,no,,binary
448,anon27,male,24,en,No,XY_X_dogele_ele,1,no,,binary
449,anon27,male,24,en,No,XY_XorY_catdog_catordog,1,no,,binary
450,anon27,male,24,en,No,XY_Z_catele_dog,0,no,,binary
451,anon27,male,24,en,No,XY_XorY_catele_catorele,1,no,,binary
452,anon27,male,24,en,No,XY_Z_catdog_ele,0,no,,binary
453,anon27,male,24,en,No,XY_XorY_dogele_dogorele,1,no,,binary
454,anon27,male,24,en,No,X_XorY_cat_catorele,1,no,,binary
455,anon27,male,24,en,No,XY_Z_dogele_cat,0,no,,binary
456,anon27,male,24,en,No,X_Z_cat_ele,0,no,,binary
457,anon28,male,22,English,No,X_XandY_cat_catandele,0,I actually do not know.,,slider
458,anon28,male,22,English,No,XY_X_catele_ele,100,I actually do not know.,,slider
459,anon28,male,22,English,No,XY_XandY_catdog_catanddog,100,I actually do not know.,,slider
460,anon28,male,22,English,No,X_Z_ele_cat,0,I actually do not know.,,slider
461,anon28,male,22,English,No,XY_XorY_dogele_dogorele,100,I actually do not know.,,slider
462,anon28,male,22,English,No,X_X_dog_dog,100,I actually do not know.,,slider
463,anon28,male,22,English,No,X_XandY_dog_catanddog,0,I actually do not know.,,slider
464,anon28,male,22,English,No,X_X_ele_ele,100,I actually do not know.,,slider
465,anon28,male,22,English,No,XY_XandY_dogele_dogandele,46,I actually do not know.,,slider
466,anon28,male,22,English,No,XY_Z_dogele_cat,10,I actually do not know.,,slider
467,anon28,male,22,English,No,XY_XandY_catele_catandele,71,I actually do not know.,,slider
468,anon28,male,22,English,No,XY_Z_catele_dog,20,I actually do not know.,,slider
469,anon28,male,22,English,No,XY_X_catdog_dog,87,I actually do not know.,,slider
470,anon28,male,22,English,No,XY_X_catele_cat,84,I actually do not know.,,slider
