"","participant","gender","age","language","logical_training","trials","response","aim","comments"
"345","anon23","male","32","English","No","XY.XandY_dogele","3","Understanding if there was a set right and wrong or some inbetween areas in judgement. ",""
"346","anon23","male","32","English","No","XY.XorY_catele","1","Understanding if there was a set right and wrong or some inbetween areas in judgement. ",""
"347","anon23","male","32","English","No","XY_Z_dogele_cat","0","Understanding if there was a set right and wrong or some inbetween areas in judgement. ",""
"348","anon23","male","32","English","No","XY_X_catele_cat","2","Understanding if there was a set right and wrong or some inbetween areas in judgement. ",""
"349","anon23","male","32","English","No","X_XorY_cat_catele","2","Understanding if there was a set right and wrong or some inbetween areas in judgement. ",""
"350","anon23","male","32","English","No","X_XandY_cat_catele","0","Understanding if there was a set right and wrong or some inbetween areas in judgement. ",""
"351","anon23","male","32","English","No","X.X_ele","3","Understanding if there was a set right and wrong or some inbetween areas in judgement. ",""
"352","anon23","male","32","English","No","XY_Z_catele_dog","0","Understanding if there was a set right and wrong or some inbetween areas in judgement. ",""
"353","anon23","male","32","English","No","X_XorY_ele_dogele","2","Understanding if there was a set right and wrong or some inbetween areas in judgement. ",""
"354","anon23","male","32","English","No","X_Z_dog_cat","0","Understanding if there was a set right and wrong or some inbetween areas in judgement. ",""
"355","anon23","male","32","English","No","XY.XandY_catele","3","Understanding if there was a set right and wrong or some inbetween areas in judgement. ",""
"356","anon23","male","32","English","No","X_XorY_cat_catdog","2","Understanding if there was a set right and wrong or some inbetween areas in judgement. ",""
"357","anon23","male","32","English","No","XY.XandY_catdog","3","Understanding if there was a set right and wrong or some inbetween areas in judgement. ",""
"358","anon23","male","32","English","No","XY.XorY_dogele","1","Understanding if there was a set right and wrong or some inbetween areas in judgement. ",""
"359","anon23","male","32","English","No","XY_Z_catdog_ele","0","Understanding if there was a set right and wrong or some inbetween areas in judgement. ",""
"360","anon23","male","32","English","No","X_XandY_cat_catdog","1","Understanding if there was a set right and wrong or some inbetween areas in judgement. ",""
"361","anon24","male","22","english","No","XY.XorY_catele","1","was to study how someone perceived what was right and what was wrong",""
"362","anon24","male","22","english","No","XY_X_dogele_dog","1","was to study how someone perceived what was right and what was wrong",""
"363","anon24","male","22","english","No","XY_Z_catdog_ele","0","was to study how someone perceived what was right and what was wrong",""
"364","anon24","male","22","english","No","XY_Z_dogele_cat","0","was to study how someone perceived what was right and what was wrong",""
"365","anon24","male","22","english","No","XY.XandY_catdog","1","was to study how someone perceived what was right and what was wrong",""
"366","anon24","male","22","english","No","X.X_ele","1","was to study how someone perceived what was right and what was wrong",""
"367","anon24","male","22","english","No","XY_X_dogele_ele","1","was to study how someone perceived what was right and what was wrong",""
"368","anon24","male","22","english","No","XY.XandY_dogele","1","was to study how someone perceived what was right and what was wrong",""
"369","anon24","male","22","english","No","X_XorY_dog_dogele","1","was to study how someone perceived what was right and what was wrong",""
"370","anon24","male","22","english","No","X_XorY_dog_catdog","1","was to study how someone perceived what was right and what was wrong",""
"371","anon24","male","22","english","No","XY_Z_catele_dog","0","was to study how someone perceived what was right and what was wrong",""
"372","anon24","male","22","english","No","X_XandY_ele_catele","0","was to study how someone perceived what was right and what was wrong",""
"373","anon24","male","22","english","No","X.X_dog","1","was to study how someone perceived what was right and what was wrong",""
"374","anon24","male","22","english","No","XY.XandY_catele","1","was to study how someone perceived what was right and what was wrong",""
"375","anon24","male","22","english","No","XY.XorY_catdog","1","was to study how someone perceived what was right and what was wrong",""
"376","anon24","male","22","english","No","X_XandY_dog_dogele","0","was to study how someone perceived what was right and what was wrong",""
"377","anon24","male","22","english","No","X_Z_dog_cat","0","was to study how someone perceived what was right and what was wrong",""
"378","anon24","male","22","english","No","X_Z_dog_ele","0","was to study how someone perceived what was right and what was wrong",""
"379","anon24","male","22","english","No","X_XandY_dog_catdog","0","was to study how someone perceived what was right and what was wrong",""
"380","anon24","male","22","english","No","XY_X_catele_cat","1","was to study how someone perceived what was right and what was wrong",""
"381","anon24","male","22","english","No","X_Z_ele_cat","0","was to study how someone perceived what was right and what was wrong",""
"382","anon24","male","22","english","No","X_XorY_ele_dogele","1","was to study how someone perceived what was right and what was wrong",""
"383","anon24","male","22","english","No","X.X_cat","1","was to study how someone perceived what was right and what was wrong",""
"384","anon24","male","22","english","No","XY.XorY_dogele","1","was to study how someone perceived what was right and what was wrong",""
"385","anon25","male","34","English","Yes","XY_X_dogele_dog","2","No idea, train AI to respond to various affirmations?",""
"386","anon25","male","34","English","Yes","X_Z_cat_ele","0","No idea, train AI to respond to various affirmations?",""
"387","anon25","male","34","English","Yes","XY.XandY_catdog","3","No idea, train AI to respond to various affirmations?",""
"388","anon25","male","34","English","Yes","X_Z_cat_dog","0","No idea, train AI to respond to various affirmations?",""
"389","anon25","male","34","English","Yes","X_XandY_dog_dogele","0","No idea, train AI to respond to various affirmations?",""
"390","anon25","male","34","English","Yes","X_XandY_ele_catele","0","No idea, train AI to respond to various affirmations?",""
"391","anon25","male","34","English","Yes","XY.XorY_catele","2","No idea, train AI to respond to various affirmations?",""
"392","anon25","male","34","English","Yes","XY_X_dogele_ele","2","No idea, train AI to respond to various affirmations?",""
"393","anon25","male","34","English","Yes","X.X_cat","3","No idea, train AI to respond to various affirmations?",""
"394","anon25","male","34","English","Yes","X_XandY_cat_catele","0","No idea, train AI to respond to various affirmations?",""
"395","anon25","male","34","English","Yes","XY_Z_catdog_ele","0","No idea, train AI to respond to various affirmations?",""
"396","anon25","male","34","English","Yes","XY.XandY_catele","3","No idea, train AI to respond to various affirmations?",""
"397","anon25","male","34","English","Yes","X_Z_dog_ele","0","No idea, train AI to respond to various affirmations?",""
"398","anon25","male","34","English","Yes","X_XorY_ele_catele","3","No idea, train AI to respond to various affirmations?",""
"399","anon25","male","34","English","Yes","XY_X_catdog_cat","2","No idea, train AI to respond to various affirmations?",""
"400","anon25","male","34","English","Yes","XY.XandY_dogele","3","No idea, train AI to respond to various affirmations?",""
"401","anon25","male","34","English","Yes","XY_Z_dogele_cat","0","No idea, train AI to respond to various affirmations?",""
"402","anon25","male","34","English","Yes","XY.XorY_dogele","3","No idea, train AI to respond to various affirmations?",""
"403","anon25","male","34","English","Yes","XY.XorY_catdog","3","No idea, train AI to respond to various affirmations?",""
"404","anon25","male","34","English","Yes","X_XorY_dog_dogele","3","No idea, train AI to respond to various affirmations?",""
"405","anon25","male","34","English","Yes","X.X_dog","3","No idea, train AI to respond to various affirmations?",""
"406","anon25","male","34","English","Yes","X.X_ele","3","No idea, train AI to respond to various affirmations?",""
"407","anon25","male","34","English","Yes","XY_Z_catele_dog","0","No idea, train AI to respond to various affirmations?",""
"408","anon25","male","34","English","Yes","X_XorY_cat_catele","3","No idea, train AI to respond to various affirmations?",""
"409","anon26","male","33","English","Yes","X_Z_dog_cat","0","to see how people with no knowledge of logical operations would answer the questions","no issues"
"410","anon26","male","33","English","Yes","XY_Z_catele_dog","0","to see how people with no knowledge of logical operations would answer the questions","no issues"
"411","anon26","male","33","English","Yes","X_XorY_cat_catdog","100","to see how people with no knowledge of logical operations would answer the questions","no issues"
"412","anon26","male","33","English","Yes","XY_X_catdog_cat","100","to see how people with no knowledge of logical operations would answer the questions","no issues"
"413","anon26","male","33","English","Yes","XY_Z_catdog_ele","0","to see how people with no knowledge of logical operations would answer the questions","no issues"
"414","anon26","male","33","English","Yes","XY_Z_dogele_cat","0","to see how people with no knowledge of logical operations would answer the questions","no issues"
"415","anon26","male","33","English","Yes","X_Z_ele_dog","0","to see how people with no knowledge of logical operations would answer the questions","no issues"
"416","anon26","male","33","English","Yes","X.X_dog","100","to see how people with no knowledge of logical operations would answer the questions","no issues"
"417","anon26","male","33","English","Yes","XY_X_catele_ele","100","to see how people with no knowledge of logical operations would answer the questions","no issues"
"418","anon26","male","33","English","Yes","X_XandY_ele_dogele","0","to see how people with no knowledge of logical operations would answer the questions","no issues"
"419","anon26","male","33","English","Yes","XY.XorY_catele","100","to see how people with no knowledge of logical operations would answer the questions","no issues"
"420","anon26","male","33","English","Yes","XY_X_dogele_dog","100","to see how people with no knowledge of logical operations would answer the questions","no issues"
"421","anon26","male","33","English","Yes","XY.XorY_dogele","100","to see how people with no knowledge of logical operations would answer the questions","no issues"
"422","anon26","male","33","English","Yes","XY.XandY_catdog","100","to see how people with no knowledge of logical operations would answer the questions","no issues"
"423","anon26","male","33","English","Yes","X_XandY_ele_catele","0","to see how people with no knowledge of logical operations would answer the questions","no issues"
"424","anon26","male","33","English","Yes","XY.XandY_catele","100","to see how people with no knowledge of logical operations would answer the questions","no issues"
"425","anon26","male","33","English","Yes","X_Z_cat_ele","0","to see how people with no knowledge of logical operations would answer the questions","no issues"
"426","anon26","male","33","English","Yes","X.X_ele","100","to see how people with no knowledge of logical operations would answer the questions","no issues"
"427","anon26","male","33","English","Yes","XY.XorY_catdog","100","to see how people with no knowledge of logical operations would answer the questions","no issues"
"428","anon26","male","33","English","Yes","XY.XandY_dogele","100","to see how people with no knowledge of logical operations would answer the questions","no issues"
"429","anon26","male","33","English","Yes","X_XorY_dog_catdog","100","to see how people with no knowledge of logical operations would answer the questions","no issues"
